feature_id,GSM634633,GSM634634,GSM634635,GSM634636,GSM634637,GSM634638,GSM634639,GSM634640,GSM634641,GSM634642,GSM634643,GSM634644,GSM634645,GSM634646,GSM634647,GSM634648,GSM634649,GSM634650,GSM634651,GSM634652,GSM634653,GSM634654,GSM634655,GSM634656,GSM634657,GSM634658,GSM634659,GSM634660,GSM634661,GSM634662,GSM634663,GSM634664,GSM634665,GSM634666,GSM634667,GSM634668,GSM634669,GSM634670,GSM634671,GSM634672,GSM634673,GSM634674,GSM634675,GSM634676,GSM634677,GSM634678,GSM634679,GSM634680,GSM634681,GSM634682,GSM634683,GSM634684,GSM634685,GSM634686,GSM634687,GSM634688,GSM634689,GSM634690,GSM634691,GSM634692,GSM634693,GSM634694,GSM634695,GSM634696,GSM634697,GSM634698,GSM634699,GSM634700,GSM634701,GSM634702,GSM634703,GSM634704,GSM634705,GSM634706,GSM634707,GSM634708,GSM634709,GSM634710,GSM634711,GSM634712,GSM634713,GSM634714,GSM634715,GSM634716,GSM634717,GSM634718,GSM634719,GSM634720,GSM634721,GSM634722,GSM634723,GSM634724,GSM634725
ILMN_1716093,2373.976,3079.315,2833.672,2487.717,2778.739,2038.96,2956.326,2618.96,3081.003,2568.503,2642.157,2124.157,2897.684,2746.668,3012.437,2503.171,2531.525,2572.628,2395.298,2814.375,2303.825,2353.775,2207.754,2506.153,2481.8,2668.542,2943.997,2224.07,1969.255,2434.504,2590.599,2959.698,3549.077,2891.065,2733.966,2537.538,2631.968,2605.885,3192.542,3077.529,2875.354,2862.87,2528.078,2765.645,2315.49,2243.537,2889.322,1637.752,2149.753,2065.978,2622.659,2486.479,2087.467,2675.554,2258.926,2796.327,2658.316,3006.846,2157.511,3178.256,2672.993,2428.894,2367.261,2636.885,3672.365,2608.313,2242.825,2471.417,2708.635,2358.899,2704.899,1986.255,2715.914,2668.542,2523.037,2325.342,2746.668,3097.434,2207.754,2868.877,2070.373,2234.394,2721.069,2595.769,2675.554,2394.136,2725.228,2870.611,3026.552,2609.628,2031.334,3284.852,2911.527
ILMN_1716105,584.006,806.228,567.96,473.251,623.835,1037.053,408.571,1030.388,569.045,683.103,562.123,659.659,476.073,431.846,489.986,599.901,608.97,639.858,1006.708,745.145,453.111,519.253,739.876,363.218,738.94,587.796,716.919,709.879,928.467,723.695,853.1,756.736,473.232,710.343,981.331,643.864,517.838,527.869,506.884,589.31,627.259,744.308,692.275,564.245,554.561,710.752,755.147,623.628,601.985,1037.927,725.771,506.121,919.978,587.77,1075.45,605.82,733.735,740.2,705.829,485.872,414.988,666.04,1130.183,541.54,468.783,474.273,657.643,846.812,562.709,776.73,634.018,579.585,475.358,626.956,599.621,867.289,555.079,659.766,528.714,806.957,858.362,500.057,694.591,608.516,538.791,523.739,592.48,636.453,577.674,846.12,491.055,663.147,669.626
ILMN_1716109,147.224,154.845,154.695,143.443,135.685,146.912,148.643,146.207,143.333,149.857,150.379,160.179,140.96,129.671,135.548,143.962,143.105,139.637,151.238,144.829,159.212,166.318,149.417,138.113,139.278,144.419,158.317,144.177,150.926,152.406,141.199,138.013,145.608,156.022,144.376,137.146,154.106,154.153,147.482,151.346,147.998,146.117,137.839,148.433,134.635,145.691,154.988,148.24,149.417,142.679,144.085,141.474,149.813,138.654,141.78,143.405,147.444,141.191,141.78,149.497,150.23,140.442,150.763,146.487,149.557,144.648,146.454,147.356,131.101,146.952,150.851,148.69,154.174,144.63,154.718,149.351,146.516,140.599,142.854,148.48,156.007,142.4,147.483,157.22,141.291,144.508,147.042,147.007,150.408,136.997,141.03,154.515,161.073
ILMN_1716136,164.261,149.842,164.73,152.486,183.579,167.138,149.846,190.086,151.55,180.016,169.568,147.108,161.357,156.948,165.593,156.908,151.915,148.488,156.217,175.729,148.003,142.492,155.195,158.267,153.75,136.16,164.443,151.796,184.215,149.925,164.425,164.141,162.146,151.611,165.049,159.952,151.999,155.547,153.557,151.471,150.757,156.148,168.757,141.693,156.064,162.425,179.228,169.524,170.751,184.739,149.863,177.171,169.164,170.124,159.965,132.332,170.767,161.739,174.116,146.789,171.177,160.727,153.492,182.461,163.944,170.865,171.123,162.813,150.333,150.454,153.794,162.005,155.494,160.15,156.607,147.207,196.006,160.094,150.475,146.897,153.118,168.562,180.258,161.319,150.149,163.352,168.422,151.858,153.664,156.431,146.058,144.273,174.02
ILMN_1716157,354.1,308.821,301.944,337.777,355.072,295.247,328.727,266.33,367.986,309.484,370.515,356.906,343.594,321.772,346.501,340.473,276.925,304.668,257.148,268.086,324.419,334.809,298.566,282.325,291.163,334.224,316.816,358.679,302.355,280.925,268.801,330.531,319.01,360.315,301.258,292.81,295.849,358.533,278.31,318.394,331.341,284.874,300.902,304.719,334.418,321.956,349.888,464.812,269.032,267.931,301.944,287.795,302.832,275.488,315.127,244.998,270.837,337.448,342.231,318.001,300.852,275.378,252.034,384.952,330.049,320.21,294.599,259.809,293.626,294.503,247.384,260.992,347.051,304.838,371.779,324.479,298.348,310.435,329.852,334.161,285.433,343.594,229.368,284.067,294.599,364.907,332.66,324.67,254.025,312.381,344.301,323.444,271.482
ILMN_1716195,1453.443,236.054,356.207,320.461,249.8,585.589,262.417,818.059,428.177,348.521,375.611,522.354,292.09,276.098,485.721,454.636,639.313,550.333,409.861,459.258,500.745,693.841,322.608,354.311,557.496,467.004,275.043,363.349,363.575,382.094,457.985,453.653,535.094,896.857,346.571,292.627,476.932,805.28,493.287,343.013,1008.265,349.888,450.1,318.115,264.218,371.248,266.476,323.144,503.482,321.517,295.098,764.726,536.008,370.671,1926.008,744.034,432.172,363.922,249.772,369.238,584.509,502.1,801.534,505.37,310.601,271.587,641.044,347.585,564.447,406.568,431.752,434.304,431.422,282.755,309.299,423.703,841.625,248.921,370.584,502.1,567.694,467.903,262.111,239.521,592.853,427.978,480.299,559.804,402.734,429.272,1073.14,527.445,259.774
ILMN_1716224,142.892,133.688,158.586,142.655,148.878,180.677,144.662,157.904,165.881,138.107,152.07,161.189,146.926,135.038,130.531,152.536,155.211,143.159,137.515,167.692,160.361,140.318,133.789,135.422,140.806,162.204,144.461,171.679,142.475,133.964,167.745,160.142,160.158,139.376,141.018,168.482,168.521,197.325,153.576,143.438,170.108,118.699,147.415,135.192,151.845,133.156,127.223,159.457,140.463,153.093,153.381,160.15,154.709,152.98,158.124,140.921,125.9,161.295,141.114,185.156,178.191,155.57,162.408,143.363,148.607,163.994,151.068,146.448,142.414,142.947,142.01,163.812,154.403,158.286,164.211,144.914,149.276,154.277,136.263,135.489,143.931,139.829,143.462,184.91,149.7,155.752,192.139,142.022,126.466,165.8,156.072,152.766,149.718
ILMN_1716246,180.628,225.036,176.023,196.207,172.858,181.797,174.92,174.962,170.767,159.424,178.3,166.681,168.163,211.331,175.553,196.207,202.036,187.202,165.127,189.043,165.561,195.997,180.682,168.888,177.463,214.789,199.897,182.099,171.042,184.456,173.155,187.82,173.485,166.45,169.871,157.726,181.281,187.272,183.472,186.287,187.217,173.83,201.165,172.1,188.672,179.241,172.432,177.551,178.628,160.854,179.058,183.478,175.898,170.025,190.27,165.57,192.604,174.425,204.239,181.634,188.518,164.689,209.301,191.327,183.491,177.473,159.407,175.859,176.738,187.663,188.983,173.221,161.542,152.7,172.952,183.425,194.73,183.797,182.277,176.813,176.766,163.68,170.783,184.592,185.821,181.459,158.978,201.328,160.39,169.982,175.524,166.801,178.002
ILMN_1716247,147.531,149.791,194.005,151.816,155.36,149.132,166.295,156.27,147.761,168.185,147.441,154.21,143.643,151.058,151.009,148.058,160.517,175.838,162.526,169.379,175.677,146.303,164.386,148.669,168.53,149.925,150.565,138.546,141.12,145.41,151.966,156.849,139.064,161.118,150.826,156.168,154.097,152.187,144.162,159.505,164.73,154.944,171.472,163.046,157.851,194.457,165.349,164.555,159.188,142.869,152.258,164.555,161.983,168.308,178.453,142.643,151.974,177.125,154.094,154.382,151.205,165.38,172.436,150.665,165.789,175.893,138.761,150.483,176.962,145.792,152.807,144.495,145.675,149.368,145.59,125.855,129.045,149.307,152.169,159.607,157.862,169.07,166.542,155.23,149.038,147.374,190.883,153.215,197.174,151.945,149.6,185.574,158.934
ILMN_1716249,164.46,132.755,169.158,157.827,150.109,166.977,140.947,140.269,171.404,151.936,166.667,174.133,160.756,157.714,145.399,171.786,150.244,164.145,136.832,147.985,133.842,163.649,154.795,155.462,144.549,167.264,140.6,182.277,155.895,168.249,146.755,140.48,146.585,143.773,174.1,161.25,136.334,166.648,141.325,168.224,178.294,159.707,176.813,171.837,163.352,150.674,160.909,147.374,146.859,186.118,208.667,162.014,149.17,161.508,167.066,146.289,139.094,152.416,149.059,179.211,149.626,150.535,136.102,184.858,161.291,171.467,131.519,160.756,166.652,188.347,163.392,142.01,169.603,169.155,145.425,147.108,141.796,154.25,172.148,174.577,147.393,140.879,151.284,146.692,177.054,169.671,157.454,140.311,157.172,153.445,179.998,174.273,166.779
ILMN_1716259,181.07,160.456,174.974,180.421,176.54,165.881,182.049,172.605,156.426,184.427,161.423,166.189,193.95,191.379,159.645,158.339,152.262,170.381,187.585,201.858,178.652,160.913,189.972,179.191,203.024,158.811,152.992,157.237,161.848,195.043,167.605,157.177,157.937,156.967,167.628,212.07,162.513,173.596,227.274,170.055,167.917,158.441,174.647,163.144,165.7,148.257,180.022,165.049,181.659,194.777,170.756,176.42,174.793,188.315,173.555,175.805,171.013,179.498,176.62,165.509,166.512,178.153,155.65,184.192,153.005,176.8,184.408,179.434,200.109,161.344,159.366,176.579,198.882,176.955,156.49,150.263,186.998,182.338,172.307,139.878,177.89,185.574,171.7,165.583,172.014,189.259,198.751,173.767,158.026,169.633,167.394,142.746,153.98
ILMN_1716264,154.255,152.35,154.638,130.296,166.415,151.308,158.001,150.527,150.535,158.499,134.587,154.006,136.89,143.976,140.934,187.899,169.982,144.935,146.032,142.475,149.85,135.26,147.361,164.524,153.509,150.423,144.629,143.556,155.527,169.967,148.856,150.05,130.403,149.917,137.098,187.341,155.518,145.863,151.159,147.636,157.705,134.611,132.264,160.11,147.824,158.696,178.606,134.152,147.393,149.206,148.779,147.242,172.479,148.661,148.428,155.65,181.358,165.411,162.973,148.097,159.371,123.717,135.499,139.072,142.892,158.214,150.011,159.391,150.479,131.149,151.014,172.917,133.169,135.542,169.202,146.639,140.612,156.25,166.587,169.871,158.816,156.301,146.591,142.142,163.306,135.871,148.011,164.879,170.54,147.445,159.309,156.36,159.428
ILMN_1716265,366.276,1498.876,391.936,329.655,369.377,324.791,451.468,289.057,337.448,383.018,362.308,324.727,468.144,437.147,543.51,381.035,423.801,443.638,275.865,327.119,366.598,455.95,365.663,530.38,393.107,382.505,373.246,462.898,363.648,346.136,405.419,443.536,451.761,351.891,305.651,368.068,418.011,354.036,447.524,328.86,508.096,421.938,322.356,325.15,319.01,301.113,375.349,374.604,346.636,374.113,375.425,510.087,433.39,344.447,275.698,396.347,399.049,383.091,313.146,476.807,412.714,320.154,321.043,366.341,472.817,433.924,384.446,310.141,345.337,362.718,382.673,340.835,402.457,340.628,477.738,302.455,396.714,390.16,458.198,420.744,373.871,452.214,424.57,373.871,370.36,343.386,505.243,390.243,602.899,439.565,427.978,509.714,367.679
ILMN_1716272,527.201,538.765,678.716,696.664,593.966,637.612,762.67,552.582,602.215,562.427,652.577,508.358,628.193,633.322,704.157,577.123,619.753,829.851,535.094,489.286,569.954,644.464,598.138,958.013,729.957,593.966,541.526,630.229,491.462,572.904,532.619,556.027,645.897,583.158,572.419,548.821,592.516,687.028,630.905,523.398,564.604,439.038,725.266,644.629,563.34,490.766,620.258,743.378,450.322,638.791,464.064,530.38,848.864,628.056,576.045,624.826,544.424,416.146,530.866,765.62,603.091,520.175,383.091,510.199,543.767,509.475,708.023,431.962,663.055,485.343,555.589,647.204,587.57,586.231,734.915,624.053,756.229,620.955,941.829,605.747,612.272,584.345,680.508,626.291,524.703,496.556,596.435,508.096,591.159,491.226,641.044,685.094,470.565
ILMN_1716298,192.267,161.605,130.118,221.158,164.641,194.322,156.144,158.74,186.142,196.102,179.26,188.663,184.699,190.734,174.267,191.64,179.656,173.292,166.91,197.081,177.791,177.227,182.311,145.843,191.938,176.656,173.515,164.451,149.621,172.874,174.994,200.151,179.126,186.722,166.707,180.161,164.582,154.184,151.974,189.009,163.703,183.812,185.437,185.331,144.941,160.781,195.931,183.121,158.046,148.506,172.934,174.328,169.861,162.32,186.514,172.179,203.457,207.205,187.098,154.172,173.286,166.591,169.972,162.534,193.048,162.208,201.46,185.262,184.192,189.335,189.804,170.798,166.991,177.089,175.519,158.227,204.613,186.929,165.814,172.968,204.445,177.765,147.361,188.714,155.531,190.667,171.998,170.602,197.98,177.197,176.302,176.71,189.082
ILMN_1716300,166.629,171.986,180.764,170.863,171.22,169.734,163.178,172.254,160.497,163.012,164.147,155.565,174.597,164.254,187.819,188.107,162.549,181.393,168.064,172.029,166.009,161.697,163.62,180.604,164.405,166.392,177.419,178.414,162.137,172.496,161.546,172.693,171.176,165.221,166.673,168.635,175.72,184.227,170.697,165.879,171.378,175.433,150.808,167.671,157.019,174.817,168.202,168.632,176.339,166.941,178.16,164.13,164.377,166.581,154.049,169.806,175.65,163.962,167.734,166.45,157.577,172.273,172.068,162.744,168.703,164.97,165.2,167.165,182.897,175.537,165.294,161.367,164.603,163.397,168.342,179.959,173.075,164.401,172.667,158.475,165.382,166.387,155.794,177.347,163.732,155.211,155.49,159.888,155.28,174.609,177.166,171.768,175.018
ILMN_1716335,153.167,147.134,194.429,153.197,151.689,177.178,160.162,160.862,155.033,138.438,162.1,142.082,135.848,178.191,151.554,167.734,182.159,152.062,173.91,148.831,147.924,155.724,160.17,158.577,169.212,158.167,150.87,165.629,162.922,147.347,162.296,157.409,156.829,157.817,146.873,153.114,179.907,162.138,170.659,170.37,151.945,163.149,171.674,175.207,148.843,156.108,150.458,171.959,167.841,136.842,154.139,158.753,192.318,148.547,170.208,147.618,155.939,166.431,165.263,178.503,145.93,158.649,180.832,136.171,187.909,167.721,204.276,152.274,189.948,149.511,177.469,163.527,171.546,158.474,142.004,165.935,139.168,147.036,168.743,150.73,174.389,149.174,152.336,152.593,151.978,147.967,149.996,149.03,165.611,132.873,158.67,170.296,159.896
ILMN_1716336,855.604,814.784,998.065,913.466,868.557,892.848,946.499,912.223,828.106,1120.307,982.114,944.217,1038.09,1075.999,997.175,1002.92,1012.177,888.117,872.409,917.611,1061.238,989.607,1109.345,1139.774,965.111,931.833,876.755,937.232,990.489,897.305,890.017,1116.646,991.342,1033.622,875.993,963.581,896.064,966.235,1026.366,993.021,1035.237,991.267,1056.042,844.773,905.994,883.843,992.159,987.039,923.592,939.629,862.359,945.019,985.427,1001.467,832.418,1047.506,1061.287,907.328,1020.698,880.618,980.262,928.653,863.961,930.894,987.496,1055.487,1114.676,951.291,996.593,854.046,859.503,956.289,1037.818,903.377,923.534,877.663,1020.674,1166.685,990.715,1002.736,1006.072,1114.537,870.295,849.024,941.81,926.967,955.673,943.082,899.009,962.308,978.187,885.931,973.657
ILMN_1716342,230.669,187.084,243.523,220.332,256.297,202.787,260.858,236.963,228.77,204.706,260.727,216.855,238.206,212.702,197.597,215.71,271.02,253.239,241.229,177.951,202.852,223.346,226.58,211.181,227.38,272.915,247.709,247.347,227.018,215.737,235.529,200.506,225.333,209.431,221.151,238.389,222.095,230.621,239.129,236.137,217.009,233.165,219.785,232.076,237.873,244.168,206.262,217.861,237.903,228.934,251.308,227.154,212.793,269.36,231.225,216.311,219.121,227.334,232.161,256.564,222.068,279.523,227.198,208.964,208.466,242.184,209.239,225.261,238.232,251.988,234.956,233.747,226.825,221.388,254.5,234.569,240.795,209.079,256.668,212.714,191.128,227.54,236.627,259.857,244.533,234.736,270.868,198.039,220.958,219.956,256.3,250.702,234.316
ILMN_1716359,152.528,134.722,140.941,153.276,130.739,170.549,152.287,140.821,124.254,153.034,150.466,174.004,135.371,141.95,148.643,147.479,156.9,161.452,154.424,168.359,163.292,146.67,154.65,162.557,160.941,169.702,155.999,145.82,148.543,148.054,146.075,183.77,153.68,136.979,134.228,143.966,134.932,177.706,163.153,143.511,140.619,130.597,145.824,165.045,149.678,154.629,159.649,140.187,144.229,172.07,163.06,161.291,118.975,161.173,143.422,152.827,139.057,148.715,171.786,184.356,138.115,174.728,168.308,149.515,146.053,161.935,169.798,173.646,160.665,179.529,147.613,157.602,149.394,163.335,181.189,152.199,180.589,151.966,150.967,162.243,164.559,148.949,161.088,148.72,159.969,165.5,162.067,143.59,156.722,158.72,161.173,146.131,141.693
ILMN_1716370,177.626,173.149,175.049,165.127,173.187,185.015,166.874,179.739,222.196,164.344,189.715,192.24,180.46,180.997,196.933,157.963,209.148,207.518,167.707,184.836,205.017,188.121,177.784,162.734,149.097,178.088,172.51,162.217,178.785,201.801,159.034,166.36,190.048,188.269,160.807,181.515,149.003,179.783,178.641,151.491,179.727,181.653,191.631,189.804,165.037,204.743,175.827,157.49,176.973,184.851,161.848,165.314,164.408,157.269,190.012,195.033,178.689,165.182,230.5,168.463,180.091,162.897,192.147,193.884,172.275,199.882,229.834,179.349,162.412,187.514,170.993,175.283,188.749,183.271,186.396,170.002,189.381,182.857,166.512,180.79,178.012,158.811,221.454,185.991,196.773,187.279,183.077,167.805,237.082,185.255,167.321,187.036,182.372
ILMN_1716384,384.275,482.473,410.886,441.721,393.014,413.11,400.235,484.159,394.256,412.714,492.817,323.144,500.634,307.086,440.872,452.666,392.829,417.718,349.815,388.302,433.506,372.663,395.782,453.204,434.982,368.605,495.021,436.84,396.714,389.058,426.195,402.54,398.643,398.551,450.97,410.61,466.596,353.897,364.907,426.195,404.699,378.138,455.423,411.655,408.576,425.934,507.372,371.473,421.938,353.426,389.356,425.046,377.98,454.421,387.71,421.267,421.267,376.165,376.726,410.983,425.731,441.164,306.332,457.547,347.521,530.38,433.718,388.206,423.801,437.253,488.887,373.327,423.801,399.777,441.429,471.619,506.105,481.978,480.743,467.394,433.924,382.011,479.943,375.03,410.513,473.497,359.128,398.111,530.233,430.462,430.973,460.983,428.769
ILMN_1716397,183.106,183.742,163.99,158.154,158.536,152.02,174.503,161.65,183.002,208.493,178.082,190.65,184.657,178.306,172.837,176.501,194.112,188.618,172.402,179.504,193.806,185.991,173.202,160.87,167.61,207.714,180.427,176.191,200.64,168.613,157.851,162.121,171.177,173.428,174.116,164.34,161.44,198.295,161.131,183.812,191.406,157.409,158.061,183.172,171.726,165.336,207.546,198.086,150.94,159.452,178.689,186.912,166.198,171.66,166.841,171.981,195.56,174.866,188.69,195.204,155.234,175.364,155.761,200.278,204.347,178.689,167.659,190.531,171.546,159.24,168.507,188.293,203.217,147.227,168.562,177.874,160.142,177.298,193.853,167,149.651,158.761,171.294,164.791,165.163,178.567,179.273,158.541,157.204,179.946,153.707,165.438,181.987
ILMN_1716421,334.224,317.119,328.668,406.761,300.687,353.426,351.598,335.816,354.925,321.205,321.205,365.9,291.785,310.389,305.495,330.248,320.21,359.191,373.951,425.731,321.147,426.501,317.586,413.75,288.452,349.739,332.015,358.378,357.245,387.135,397.448,360.033,403.632,336.825,304.076,387.038,339.481,347.863,383.018,340.023,360.241,317.707,437.79,326.923,397.448,357.001,296.812,363.922,362.48,349.184,379.805,425.833,358.163,358.749,398.796,321.83,310.767,329.419,363.648,392.117,359.662,318.342,284.706,375.197,305.091,283.114,357.386,377.726,351.526,326.986,381.923,342.652,343.899,313.146,319.487,382.34,294.961,352.613,396.347,312.611,284.964,365.359,341.491,378.599,325.816,330.18,381.407,344.783,318.217,298.953,319.727,331.341,345.758
ILMN_1716435,182.79,159.824,175.594,169.782,161.055,209.605,192.491,175.443,184.91,208.466,178.327,191.97,218.714,197.325,183.553,164.443,199.545,187.874,173.144,171.694,205.25,165.588,171.664,215.313,203.652,187.5,172.254,160.256,181.954,172.254,215.773,155.015,185.316,196.45,181.202,183.158,176.231,177.725,175.957,183.299,180.672,172.109,192.786,165.462,180.558,181.441,175.811,216.511,196.546,206.595,184.335,171.92,226.926,190.145,167.585,191.379,200.673,180.972,197.174,192.014,178.622,204.027,158.889,163.885,166.967,185.758,189,165.467,176.072,172.132,181.453,179.273,186.608,211.522,218.069,200.731,211.836,191.98,195.459,220.71,198.828,173.448,179.403,200.246,150.427,183.464,184.266,165.856,200.121,178.683,201.175,191.135,175.843
ILMN_1716446,420.442,325.523,415.476,467.516,443.233,435.819,301.002,450.97,395.518,438.191,460.447,382.34,396.115,418.184,435.925,407.58,445.317,405.602,459.258,455.092,336.771,394.767,356.55,441.429,430.973,362.095,404.978,437.681,416.146,391.7,474.023,322.653,405.507,389.289,553.475,348.521,469.812,395.332,365.967,342.231,346.501,368.401,374.113,353.566,460.879,359.662,482.217,218.069,369.921,425.343,430.781,355.502,394.767,461.869,462.098,466.05,419.567,441.818,422.584,404.063,376.326,450.97,360.836,359.051,309.585,367.748,317.773,465.546,427.271,458.198,492.22,390.243,392.915,407.224,464.582,470.462,427.381,375.11,482.826,382.935,462.664,340.346,350.522,401.622,370.584,344.087,343.144,376.89,443.939,431.422,394.597,378.447,400.661
ILMN_1716448,156.192,162.901,150.126,155.445,141.932,153.414,143.886,144.345,141.254,161.311,158.998,160.676,150.492,156.345,146.255,138.623,147.971,165.384,151.542,157.908,140.7,151.305,154.837,138.818,124.994,152.963,144.817,152.762,149.854,139.813,175.951,161.242,149.272,143.873,145.824,216.814,135.967,175.348,206.056,158.274,161.898,168.854,162.412,154.089,156.996,149.263,158.462,151.72,153.675,137.259,155.757,130.764,163.519,172.578,152.336,161.627,155.453,144.579,147.309,161.096,158.03,151.296,146.176,146.809,163.789,142.23,142.205,168.278,147.613,168.819,144.117,130.597,163.889,147.705,137.233,149.045,152.897,169.464,154.916,144.727,146.111,156.89,160.276,149.532,157.289,146.926,162.3,162.158,170.584,172.638,142.686,126.373,141.216
